id,exam_id,serial_start,serial_end,region,department,school,address,contact
244,6,85010010,85010010,대전,지역인재 7급 공업(일반기계),문화여자중학교,대전광역시 중구 문화로218번길 79,042-580-1210
245,6,85014005,85014006,서울,지역인재 7급 공업(일반기계),대왕중학교,서울특별시 강남구 광평로20길 25,02-2226-2646
246,6,85024011,85024012,대전,지역인재 7급 공업(일반기계),문화여자중학교,대전광역시 중구 문화로218번길 80,042-580-1210
247,6,85030008,85030009,서울,지역인재 7급 공업(일반기계),대왕중학교,서울특별시 강남구 광평로20길 26,02-2226-2646
248,6,85101001,85101001,서울,지역인재 7급 공업(전기),대왕중학교,서울특별시 강남구 광평로20길 27,02-2226-2646
249,6,85112012,85112013,대전,지역인재 7급 공업(전기),문화여자중학교,대전광역시 중구 문화로218번길 81,042-580-1210
250,6,85118007,85118009,서울,지역인재 7급 공업(전기),대왕중학교,서울특별시 강남구 광평로20길 28,02-2226-2646
251,6,85118014,85118016,대전,지역인재 7급 공업(전기),문화여자중학교,대전광역시 중구 문화로218번길 82,042-580-1210
252,6,85124010,85124010,서울,지역인재 7급 공업(전기),대왕중학교,서울특별시 강남구 광평로20길 29,02-2226-2646
253,6,85124018,85124018,대전,지역인재 7급 공업(전기),문화여자중학교,대전광역시 중구 문화로218번길 83,042-580-1210
254,6,85126011,85126011,서울,지역인재 7급 공업(전기),대왕중학교,서울특별시 강남구 광평로20길 30,02-2226-2646
255,6,85126019,85126019,대전,지역인재 7급 공업(전기),문화여자중학교,대전광역시 중구 문화로218번길 84,042-580-1210
256,6,85206002,85206002,대전,지역인재 7급 공업(화공),문화여자중학교,대전광역시 중구 문화로218번길 85,042-580-1210
257,6,85214001,85214001,서울,지역인재 7급 공업(화공),대왕중학교,서울특별시 강남구 광평로20길 31,02-2226-2646
258,6,85214007,85214007,대전,지역인재 7급 공업(화공),문화여자중학교,대전광역시 중구 문화로218번길 86,042-580-1210
259,6,85301001,85301001,서울,지역인재 7급 시설(일반토목),대왕중학교,서울특별시 강남구 광평로20길 32,02-2226-2646
260,6,85312014,85312015,대전,지역인재 7급 시설(일반토목),문화여자중학교,대전광역시 중구 문화로218번길 87,042-580-1210
261,6,85314009,85314010,서울,지역인재 7급 시설(일반토목),대왕중학교,서울특별시 강남구 광평로20길 33,02-2226-2646
262,6,85314016,85314016,대전,지역인재 7급 시설(일반토목),문화여자중학교,대전광역시 중구 문화로218번길 88,042-580-1210
263,6,85318011,85318011,서울,지역인재 7급 시설(일반토목),대왕중학교,서울특별시 강남구 광평로20길 34,02-2226-2646
264,6,85324018,85324019,대전,지역인재 7급 시설(일반토목),문화여자중학교,대전광역시 중구 문화로218번길 89,042-580-1210
265,6,85330013,85330013,서울,지역인재 7급 시설(일반토목),대왕중학교,서울특별시 강남구 광평로20길 35,02-2226-2646
266,6,85401001,85401001,서울,지역인재 7급 시설(건축),대왕중학교,서울특별시 강남구 광평로20길 36,02-2226-2646
267,6,85406004,85406005,대전,지역인재 7급 시설(건축),문화여자중학교,대전광역시 중구 문화로218번길 90,042-580-1210
268,6,85426003,85426003,서울,지역인재 7급 시설(건축),대왕중학교,서울특별시 강남구 광평로20길 37,02-2226-2646
269,6,85501001,85501001,서울,지역인재 7급 방송통신(전송기술),대왕중학교,서울특별시 강남구 광평로20길 38,02-2226-2646
270,6,85514003,85514003,대전,지역인재 7급 방송통신(전송기술),문화여자중학교,대전광역시 중구 문화로218번길 91,042-580-1210
271,6,85624001,85624001,서울,지역인재 7급 방재안전(방재안전),대왕중학교,서울특별시 강남구 광평로20길 39,02-2226-2646
272,6,85624002,85624002,대전,지역인재 7급 방재안전(방재안전),문화여자중학교,대전광역시 중구 문화로218번길 92,042-580-1210
273,6,86001001,86001001,서울,지역인재 7급 농업(일반농업),대왕중학교,서울특별시 강남구 광평로20길 40,02-2226-2646
274,6,86010004,86010004,대전,지역인재 7급 농업(일반농업),문화여자중학교,대전광역시 중구 문화로218번길 93,042-580-1210
275,6,86032003,86032003,서울,지역인재 7급 농업(일반농업),대왕중학교,서울특별시 강남구 광평로20길 41,02-2226-2646
276,6,86101001,86101001,서울,지역인재 7급 환경(일반환경),대왕중학교,서울특별시 강남구 광평로20길 42,02-2226-2646
277,6,86114005,86114005,대전,지역인재 7급 환경(일반환경),문화여자중학교,대전광역시 중구 문화로218번길 94,042-580-1210
278,6,86132004,86132004,서울,지역인재 7급 환경(일반환경),대왕중학교,서울특별시 강남구 광평로20길 43,02-2226-2646
279,6,87010001,87010001,서울,지역인재 7급 보건(보건),대왕중학교,서울특별시 강남구 광평로20길 44,02-2226-2646
280,6,87012004,87012004,대전,지역인재 7급 보건(보건),문화여자중학교,대전광역시 중구 문화로218번길 95,042-580-1210
281,6,87014003,87014003,서울,지역인재 7급 보건(보건),대왕중학교,서울특별시 강남구 광평로20길 45,02-2226-2646
282,6,87020005,87020006,대전,지역인재 7급 보건(보건),문화여자중학교,대전광역시 중구 문화로218번길 96,042-580-1210
283,6,88002001,88002002,서울,지역인재 7급 전산(전산개발),대왕중학교,서울특별시 강남구 광평로20길 46,02-2226-2646
284,6,88012010,88012010,대전,지역인재 7급 전산(전산개발),문화여자중학교,대전광역시 중구 문화로218번길 97,042-580-1210
285,6,88024008,88024008,서울,지역인재 7급 전산(전산개발),대왕중학교,서울특별시 강남구 광평로20길 47,02-2226-2646
286,6,88024018,88024018,대전,지역인재 7급 전산(전산개발),문화여자중학교,대전광역시 중구 문화로218번길 98,042-580-1210
287,6,88032009,88032009,서울,지역인재 7급 전산(전산개발),대왕중학교,서울특별시 강남구 광평로20길 48,02-2226-2646
288,6,88101001,88101001,서울,지역인재 7급 전산(데이터),대왕중학교,서울특별시 강남구 광평로20길 49,02-2226-2646
289,6,88124006,88124006,대전,지역인재 7급 전산(데이터),문화여자중학교,대전광역시 중구 문화로218번길 99,042-580-1210
